-9.071723,Cc1cccc(c1)n2c3ccccc3nc2SCc4[nH]c(=O)c5ccccc5n4
-9.071527,Cc1cc(nc2c1c(=O)[nH]c(n2)SCC(=O)c3ccc(cc3)OC)C
-9.064783,Cc1nc(cc(n1)N[C@@H](CCSC)CO)C[NH3+]
-9.06263,c1cc(c(cc1C(=O)CSc2[nH]nc(n2)N)O)O
-9.058883999999999,c1cc(oc1)c2cc([nH]n2)C(=O)NCc3cc(cnc3)N4CCCC4=O
-9.053654,Cn1c(cc2c1c(ccc2)Cl)C(=O)N3CC[NH+](CC3)Cc4nc[nH]n4
-9.034037,c1cc2c(cc1c3cc([nH]n3)C(=O)NCCCO)CCO2
-9.033609,C[C@@H](c1[nH]c2ccccc2n1)NC(=O)c3cc(n[nH]3)c4cccnc4
-9.026721,c1cc2c(cc1C(=O)NCCc3c[nH]cn3)c4c([nH]2)CCCC4
-9.026377,Cc1cc(c(nc1)C(=O)NC[C@H]2C[C@@H](C[C@H]2O)c3nc([nH]n3)C)C
-9.013494,c1ccnc(c1)c2nc([nH]n2)CC(=O)NCc3ccncc3
-9.011606,Cc1c(c[nH]n1)CCCNC(=O)c2c3c(n[nH]2)[C@@H](O[C@@H](C3)C)C
-9.009374000000001,c1ccc2c(c1)c(n[nH]c2=O)CC(=O)NCCNC(=[NH2+])N
-9.009374000000001,c1ccc2c(c1)c(n[nH]c2=O)CC(=O)NCCNC(=[NH2+])N
-9.006196000000001,c1ccc(c(c1)c2csc(n2)CNC(=O)c3c4c(n[nH]3)CCC4)F
-8.990128,c1ccc(c(c1)c2cc([nH]n2)C(=O)NCCSc3[nH]cnn3)O
-8.986991999999999,C[NH+](C)CCCNC(=O)c1cc2cc(ccc2[nH]1)Cl
-8.983094,c1ccc(c(c1)NC(=O)CCSc2c3c4c(sc3ncn2)CCC4)O
-8.983047000000001,CC(C)Cc1cc(no1)CNC(=O)c2cc(n[nH]2)c3ccccc3O
-8.97513,Cc1ccc2c(c1)cc([nH]2)C(=O)NCCc3[nH]nc(n3)N
-8.973103,c1ccc(cc1)c2c(c[nH]n2)C[NH2+]CCCN3CCCCCC3=O
-8.973103,c1ccc(cc1)c2c(c[nH]n2)C[NH2+]CCCN3CCCCCC3=O
-8.968624,c1ccc2c(c1)c(c[nH]2)CCC[NH2+]Cc3ccn[nH]3
-8.965532000000001,CCSc1ccc(cn1)C(=O)N2CCC(CC2)c3cc(n[nH]3)C
-8.964039,c1cc2c(cc1C(=O)NCCSc3[nH]ncn3)n[nH]n2
-8.962732,Cc1cc(nc2c1c(=O)[nH]c(n2)SCC(=O)c3ccc(cc3)F)C
-8.961748,Cc1c(cnn1C)c2cc([nH]n2)C(=O)NCc3cc4c(nc3)CCC4
-8.960678999999999,Cc1nc([nH]n1)CNC(=O)c2cc(n[nH]2)c3ccc(cc3)O
-8.960678999999999,Cc1nc([nH]n1)CNC(=O)c2cc(n[nH]2)c3ccc(cc3)O
-8.960410000000001,Cc1[nH]nc(n1)CNC(=O)NC[C@H]2C[C@@H]2c3ccccc3
-8.953648,c1ccc(cc1)c2ccccc2OCCSc3[nH]c(=O)cc(n3)N
-8.952941000000001,c1cnc(cn1)c2[nH]c(nn2)CNC(=O)c3cc(n[nH]3)C4CC4
-8.952941000000001,c1cnc(cn1)c2[nH]c(nn2)CNC(=O)c3cc(n[nH]3)C4CC4
-8.951866,C[NH+](C)CCCn1c(c(c(c1O)O)C(=O)c2c[nH]c3c2cccc3)c4ccccn4
-8.946639999999999,c1cnc(nc1)c2nc(cs2)CNC(=O)c3cn(nn3)CC[NH3+]
-8.946036999999999,CCc1ccc([nH]1)C(=O)NCCc2[nH]nc(n2)N
-8.941039,CCc1ccc([nH]1)C(=O)NCc2[nH]c(nn2)N
-8.938711,Cc1nc([nH]n1)CCNC(=O)c2cc([nH]n2)c3ccc(cc3)O
-8.938711,Cc1nc([nH]n1)CCNC(=O)c2cc([nH]n2)c3ccc(cc3)O
-8.93614,c1cc2cccnc2c(c1)OCCNC(=O)c3cc(n[nH]3)N
-8.93587,c1ccc2c(c1)c3c([nH]2)CN(CC3)C(=O)c4cccc(c4)c5[nH]cnn5
-8.921988,c1c(cn[nH]1)CCC(=O)N2CC[NH+](CC2)Cc3[nH]ncn3
-8.920046000000001,c1cc(ccc1c2c(c[nH]n2)C[NH2+]CCN3CCCCCC3=O)F
-8.91881,Cn1c(ccn1)c2cc(cnc2)CNC(=O)c3cc(n[nH]3)c4ccco4
-8.91745,c1cc2c(cc1C(=O)[O-])[nH]c(n2)CC[NH3+]
-8.91745,c1cc2c(cc1C(=O)[O-])[nH]c(n2)CC[NH3+]
-8.904835,c1ccc(c(c1)c2cc([nH]n2)C(=O)NCCCOc3cccnc3)O
-8.900014,C[NH+](C)CCCNC(=O)c1cc(c[nH]1)C(=O)c2ccccc2
-8.881789,c1ccnc(c1)CNC(=O)c2cc(n[nH]2)c3ccc4c(c3)CCO4
-8.87855,c1ccc(cc1)CCc2nc([nH]n2)c3ccc[nH]3
-8.875789,Cc1cc(no1)c2nc(on2)CNC(=O)c3c4c(n[nH]3)CCCC4
-8.868217999999999,Cc1cc(nc2c1c(=O)[nH]c(n2)SCC(=O)c3ccc(c(c3)C)OC)C
-8.865077000000001,Cc1ccc(cc1)C(=O)CSc2[nH]c(=O)c3c(cc(nc3n2)C)C
-8.856345,CC(C)(C)c1cc([nH]n1)C[NH+]2CCN(CC2)c3c4ccccc4ccn3
-8.853342,COc1cc2c(cc1CNC(=O)c3cc(n[nH]3)c4ccccc4O)CCC2
-8.851939999999999,c1ccc(cc1)n2c(cc(c2O)SC(=[NH2+])NC(=[NH2+])N)O
-8.849058,Cc1cc(nc2c1c(=O)[nH]c(n2)SCC(=O)c3ccc(c(c3)OC)OC)C
-8.848941,c1ccc(c(c1)c2cc(n[nH]2)C(=O)NCc3nc(no3)c4ncccn4)O
-8.848556,COc1ccccc1c2cc([nH]n2)C(=O)NCc3cc4c(nc3)CCC4
-8.846669,Cc1c(nc[nH]1)CSCCNC(=O)c2cc(n[nH]2)C3CC3
-8.841301,c1ccc(cc1)c2cc([nH]n2)C(=O)NCc3[nH]nc(n3)c4cnccn4
-8.840125,COc1cccc(c1)c2cc([nH]n2)C(=O)NCc3cccnc3
-8.840104,C[C@H]([C@@H](C(=O)NCCCc1[nH]c2ccc(cc2n1)F)[NH3+])O
-8.839896000000001,COc1ccc(cc1)C(=O)C(c2c[nH]c3c2cccc3)c4c[nH]c5c4cccc5
-8.838661,Cc1c(nc(o1)c2cccc(c2)Oc3ccccc3)C[NH+]4CCC(CC4)[NH3+]
-8.834283000000001,c1ccc(cc1)CNc2ncc(cn2)C[NH2+]Cc3[nH]c(=O)[nH]n3
-8.832603,Cc1[nH]c2ccc(cc2n1)CNC(=O)[C@H](CCCC[NH3+])[NH3+]
-8.826045,CC[NH+](CC)Cc1ccc(o1)c2[nH]c(nn2)c3[nH]cnn3
-8.823359,C[NH+](C)CCCNC(=O)c1cc2ccccc2[nH]1
